metadata,metadata_type,stream,time,tracking_id
"{""face_xyxyn"": [0.008928571827709675, 0.3663163483142853, 0.013014336116611958, 0.38528114557266235], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04629596695303917, 0.4413929879665375, 0.07503904402256012, 0.630256712436676], ""lower_Body_xyxyn"": [0.050481874495744705, 0.630256712436676, 0.050481874495744705, 0.630256712436676], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:51, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36635440587997437, 0.012988099828362465, 0.3853234648704529], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.046248260885477066, 0.4417370855808258, 0.07506859302520752, 0.63086998462677], ""lower_Body_xyxyn"": [0.050376083701848984, 0.63086998462677, 0.050376083701848984, 0.63086998462677], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36635440587997437, 0.012988099828362465, 0.3853234648704529], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.046248260885477066, 0.4417370855808258, 0.07506859302520752, 0.63086998462677], ""lower_Body_xyxyn"": [0.050376083701848984, 0.63086998462677, 0.050376083701848984, 0.63086998462677], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36606448888778687, 0.012934396974742413, 0.3849518895149231], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.046466413885354996, 0.4415585994720459, 0.07514853030443192, 0.6309423446655273], ""lower_Body_xyxyn"": [0.05041059851646423, 0.6309423446655273, 0.05041059851646423, 0.6309423446655273], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36606448888778687, 0.012934396974742413, 0.3849518895149231], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.046466413885354996, 0.4415585994720459, 0.07514853030443192, 0.6309423446655273], ""lower_Body_xyxyn"": [0.05041059851646423, 0.6309423446655273, 0.05041059851646423, 0.6309423446655273], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3661414682865143, 0.013044910505414009, 0.3851111829280853], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.0464760884642601, 0.44173380732536316, 0.07502635568380356, 0.6305550336837769], ""lower_Body_xyxyn"": [0.050321441143751144, 0.6305550336837769, 0.050321441143751144, 0.6305550336837769], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3660084903240204, 0.013060118071734905, 0.3850215971469879], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04626629501581192, 0.441541463136673, 0.075016088783741, 0.6305018663406372], ""lower_Body_xyxyn"": [0.05056297779083252, 0.6305018663406372, 0.05056297779083252, 0.6305018663406372], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3660084903240204, 0.013060118071734905, 0.3850215971469879], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04626629501581192, 0.441541463136673, 0.075016088783741, 0.6305018663406372], ""lower_Body_xyxyn"": [0.05056297779083252, 0.6305018663406372, 0.05056297779083252, 0.6305018663406372], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3660028278827667, 0.012999840080738068, 0.38500750064849854], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04641005024313927, 0.44138476252555847, 0.0752774327993393, 0.6300473213195801], ""lower_Body_xyxyn"": [0.050741516053676605, 0.6300473213195801, 0.050741516053676605, 0.6300473213195801], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3659190237522125, 0.013026842847466469, 0.3849152624607086], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04670488089323044, 0.4416448771953583, 0.07531131058931351, 0.6299557685852051], ""lower_Body_xyxyn"": [0.05060776323080063, 0.6299557685852051, 0.05060776323080063, 0.6299557685852051], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:52, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3659190237522125, 0.013026842847466469, 0.3849152624607086], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04670488089323044, 0.4416448771953583, 0.07531131058931351, 0.6299557685852051], ""lower_Body_xyxyn"": [0.05060776323080063, 0.6299557685852051, 0.05060776323080063, 0.6299557685852051], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3658081591129303, 0.013031631708145142, 0.3848556578159332], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04676806926727295, 0.4416219890117645, 0.07543765753507614, 0.6298679113388062], ""lower_Body_xyxyn"": [0.05080337077379227, 0.6298679113388062, 0.05080337077379227, 0.6298679113388062], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3658081591129303, 0.013031631708145142, 0.3848556578159332], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04676806926727295, 0.4416219890117645, 0.07543765753507614, 0.6298679113388062], ""lower_Body_xyxyn"": [0.05080337077379227, 0.6298679113388062, 0.05080337077379227, 0.6298679113388062], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3658996522426605, 0.013093547895550728, 0.38507094979286194], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.047036025673151016, 0.4418672025203705, 0.07558859139680862, 0.6311331987380981], ""lower_Body_xyxyn"": [0.050797369331121445, 0.6311331987380981, 0.050797369331121445, 0.6311331987380981], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36588555574417114, 0.013220096006989479, 0.3851824104785919], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04763227328658104, 0.44194966554641724, 0.07612142711877823, 0.6312013864517212], ""lower_Body_xyxyn"": [0.05073903873562813, 0.6312013864517212, 0.05073903873562813, 0.6312013864517212], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36588555574417114, 0.013220096006989479, 0.3851824104785919], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04763227328658104, 0.44194966554641724, 0.07612142711877823, 0.6312013864517212], ""lower_Body_xyxyn"": [0.05073903873562813, 0.6312013864517212, 0.05073903873562813, 0.6312013864517212], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36582937836647034, 0.013158162124454975, 0.3849668502807617], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04742879793047905, 0.4416377544403076, 0.07595838606357574, 0.6305359601974487], ""lower_Body_xyxyn"": [0.05088100954890251, 0.6305359601974487, 0.05088100954890251, 0.6305359601974487], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3657941222190857, 0.013144461438059807, 0.3849015533924103], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04743889719247818, 0.4415252208709717, 0.0758647546172142, 0.6305364370346069], ""lower_Body_xyxyn"": [0.05073073133826256, 0.6305364370346069, 0.05073073133826256, 0.6305364370346069], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3657941222190857, 0.013144461438059807, 0.3849015533924103], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04743889719247818, 0.4415252208709717, 0.0758647546172142, 0.6305364370346069], ""lower_Body_xyxyn"": [0.05073073133826256, 0.6305364370346069, 0.05073073133826256, 0.6305364370346069], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36572277545928955, 0.013100153766572475, 0.3847293257713318], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.046931374818086624, 0.44126802682876587, 0.07549113780260086, 0.6303373575210571], ""lower_Body_xyxyn"": [0.05041637644171715, 0.6303373575210571, 0.05041637644171715, 0.6303373575210571], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:53, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3655402958393097, 0.013115526176989079, 0.384583443403244], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04726147651672363, 0.44133540987968445, 0.07580404728651047, 0.6304162740707397], ""lower_Body_xyxyn"": [0.05053916573524475, 0.6304162740707397, 0.05053916573524475, 0.6304162740707397], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3655402958393097, 0.013115526176989079, 0.384583443403244], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04726147651672363, 0.44133540987968445, 0.07580404728651047, 0.6304162740707397], ""lower_Body_xyxyn"": [0.05053916573524475, 0.6304162740707397, 0.05053916573524475, 0.6304162740707397], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3658396899700165, 0.013080419972538948, 0.38476693630218506], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04712948575615883, 0.44140323996543884, 0.07571518421173096, 0.6302052140235901], ""lower_Body_xyxyn"": [0.050550397485494614, 0.6302052140235901, 0.050550397485494614, 0.6302052140235901], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3658396899700165, 0.013080419972538948, 0.38476693630218506], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37431615591049194, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04712948575615883, 0.44140323996543884, 0.07571518421173096, 0.6302052140235901], ""lower_Body_xyxyn"": [0.050550397485494614, 0.6302052140235901, 0.050550397485494614, 0.6302052140235901], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.36584222316741943, 0.013050454668700695, 0.3847864270210266], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.3797101378440857, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04714622348546982, 0.4415638744831085, 0.07589069753885269, 0.6305127143859863], ""lower_Body_xyxyn"": [0.05078232288360596, 0.6305127143859863, 0.05078232288360596, 0.6305127143859863], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3657073974609375, 0.013093343935906887, 0.38485485315322876], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37994474172592163, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.047094352543354034, 0.4415530860424042, 0.07576431334018707, 0.6303767561912537], ""lower_Body_xyxyn"": [0.05038862302899361, 0.6303767561912537, 0.05038862302899361, 0.6303767561912537], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3657073974609375, 0.013093343935906887, 0.38485485315322876], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37994474172592163, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.047094352543354034, 0.4415530860424042, 0.07576431334018707, 0.6303767561912537], ""lower_Body_xyxyn"": [0.05038862302899361, 0.6303767561912537, 0.05038862302899361, 0.6303767561912537], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
"{""face_xyxyn"": [0.008928571827709675, 0.3656630516052246, 0.013017061166465282, 0.3846883177757263], ""gender"": ""Female"", ""gender_conf"": 0.7098530530929565, ""age"": ""20-29"", ""age_conf"": 0.37994474172592163, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.40099889039993286, ""upper_Body_xyxyn"": [0.04716487601399422, 0.4414798617362976, 0.07585077732801437, 0.6305145621299744], ""lower_Body_xyxyn"": [0.05061239004135132, 0.6305145621299744, 0.05061239004135132, 0.6305145621299744], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:43:54, 23/05/2023",1
