metadata,metadata_type,stream,time,tracking_id
"{""face_xyxyn"": [0.20151562988758087, 0.31189030408859253, 0.21743260324001312, 0.3424808382987976], ""gender"": ""Male"", ""gender_conf"": 0.602705180644989, ""age"": ""20-29"", ""age_conf"": 0.4172798693180084, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3684941232204437, ""upper_Body_xyxyn"": [0.18122024834156036, 0.3603532910346985, 0.20257897675037384, 0.4744906723499298], ""lower_Body_xyxyn"": [0.18122024834156036, 0.4730987250804901, 0.1966008096933365, 0.4744906723499298], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""White""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:51, 22/05/2023",60
"{""face_xyxyn"": [0.20151562988758087, 0.31189030408859253, 0.21743260324001312, 0.3424808382987976], ""gender"": ""Male"", ""gender_conf"": 0.602705180644989, ""age"": ""20-29"", ""age_conf"": 0.4183892607688904, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3684941232204437, ""upper_Body_xyxyn"": [0.18122024834156036, 0.3603532910346985, 0.20257897675037384, 0.4744906723499298], ""lower_Body_xyxyn"": [0.18122024834156036, 0.4730987250804901, 0.1966008096933365, 0.4744906723499298], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""White""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:51, 22/05/2023",61
"{""face_xyxyn"": [0.20151562988758087, 0.31189030408859253, 0.21743260324001312, 0.3424808382987976], ""gender"": ""Male"", ""gender_conf"": 0.6022007465362549, ""age"": ""20-29"", ""age_conf"": 0.4183892607688904, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.36616915464401245, ""upper_Body_xyxyn"": [0.18122024834156036, 0.3603532910346985, 0.20257897675037384, 0.4744906723499298], ""lower_Body_xyxyn"": [0.18122024834156036, 0.4730987250804901, 0.1966008096933365, 0.4744906723499298], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""White""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:51, 22/05/2023",62
"{""face_xyxyn"": [0.2162308245897293, 0.31360140442848206, 0.2329113483428955, 0.3449905216693878], ""gender"": ""Male"", ""gender_conf"": 0.8706698417663574, ""age"": ""20-29"", ""age_conf"": 0.4172798693180084, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.47788912057876587, ""upper_Body_xyxyn"": [0.2058725655078888, 0.3700055480003357, 0.23981496691703796, 0.4906010627746582], ""lower_Body_xyxyn"": [0.17113272845745087, 0.4902242124080658, 0.24251112341880798, 0.6720680594444275], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""White""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:51, 22/05/2023",60
"{""face_xyxyn"": [0.2162308245897293, 0.31360140442848206, 0.2329113483428955, 0.3449905216693878], ""gender"": ""Male"", ""gender_conf"": 0.871975839138031, ""age"": ""20-29"", ""age_conf"": 0.4183892607688904, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.4763137698173523, ""upper_Body_xyxyn"": [0.2058725655078888, 0.3700055480003357, 0.23981496691703796, 0.4906010627746582], ""lower_Body_xyxyn"": [0.17113272845745087, 0.4902242124080658, 0.24251112341880798, 0.6720680594444275], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""White""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:51, 22/05/2023",62
"{""face_xyxyn"": [0.236240953207016, 0.31153470277786255, 0.2517630457878113, 0.34090954065322876], ""gender"": ""Male"", ""gender_conf"": 0.8706698417663574, ""age"": ""20-29"", ""age_conf"": 0.4172798693180084, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.47788912057876587, ""upper_Body_xyxyn"": [0.22254802286624908, 0.36405012011528015, 0.25325170159339905, 0.47801393270492554], ""lower_Body_xyxyn"": [0.22163939476013184, 0.4754190742969513, 0.2449486404657364, 0.66691654920578], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:51, 22/05/2023",60
"{""face_xyxyn"": [0.236240953207016, 0.31153470277786255, 0.2517630457878113, 0.34090954065322876], ""gender"": ""Male"", ""gender_conf"": 0.871975839138031, ""age"": ""20-29"", ""age_conf"": 0.4183892607688904, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.4763137698173523, ""upper_Body_xyxyn"": [0.22254802286624908, 0.36405012011528015, 0.25325170159339905, 0.47801393270492554], ""lower_Body_xyxyn"": [0.22163939476013184, 0.4754190742969513, 0.2449486404657364, 0.66691654920578], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:51, 22/05/2023",62
"{""face_xyxyn"": [0.26986491680145264, 0.31332045793533325, 0.2855955958366394, 0.3419555723667145], ""gender"": ""Male"", ""gender_conf"": 0.9343974590301514, ""age"": ""20-29"", ""age_conf"": 0.3947191834449768, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.6674854755401611, ""upper_Body_xyxyn"": [0.2593311369419098, 0.3641405999660492, 0.2710472047328949, 0.4861316978931427], ""lower_Body_xyxyn"": [0.2525481879711151, 0.48604482412338257, 0.2775248885154724, 0.6705819964408875], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:52, 22/05/2023",60
"{""face_xyxyn"": [0.26986491680145264, 0.31332045793533325, 0.2855955958366394, 0.3419555723667145], ""gender"": ""Male"", ""gender_conf"": 0.9323747754096985, ""age"": ""20-29"", ""age_conf"": 0.3928794264793396, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.6612504124641418, ""upper_Body_xyxyn"": [0.2593311369419098, 0.3641405999660492, 0.2710472047328949, 0.4861316978931427], ""lower_Body_xyxyn"": [0.2525481879711151, 0.48604482412338257, 0.2775248885154724, 0.6705819964408875], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:52, 22/05/2023",62
"{""face_xyxyn"": [0.2863127291202545, 0.3243594765663147, 0.2983677387237549, 0.35021910071372986], ""gender"": ""Male"", ""gender_conf"": 0.9343974590301514, ""age"": ""20-29"", ""age_conf"": 0.45429641008377075, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.6674854755401611, ""upper_Body_xyxyn"": [0.27290499210357666, 0.3730446994304657, 0.28377118706703186, 0.49423474073410034], ""lower_Body_xyxyn"": [0.24511709809303284, 0.48983103036880493, 0.2772878110408783, 0.672747015953064], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""White""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:41:52, 22/05/2023",60
"{""face_xyxyn"": [0.3560968339443207, 0.32977545261383057, 0.374506413936615, 0.3639354109764099], ""gender"": ""Male"", ""gender_conf"": 0.8587328791618347, ""age"": ""20-29"", ""age_conf"": 0.5081935524940491, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.38475269079208374, ""upper_Body_xyxyn"": [0.35291966795921326, 0.38005995750427246, 0.3811929523944855, 0.5131816267967224], ""lower_Body_xyxyn"": [0.3499864935874939, 0.5122351050376892, 0.38707685470581055, 0.7009468078613281], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:42:56, 22/05/2023",52
"{""face_xyxyn"": [0.3560968339443207, 0.32977545261383057, 0.374506413936615, 0.3639354109764099], ""gender"": ""Male"", ""gender_conf"": 0.8587328791618347, ""age"": ""20-29"", ""age_conf"": 0.5081935524940491, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.38475269079208374, ""upper_Body_xyxyn"": [0.35291966795921326, 0.38005995750427246, 0.3811929523944855, 0.5131816267967224], ""lower_Body_xyxyn"": [0.3499864935874939, 0.5122351050376892, 0.38707685470581055, 0.7009468078613281], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:42:56, 22/05/2023",52
"{""face_xyxyn"": [0.22545674443244934, 0.33277326822280884, 0.24423417448997498, 0.3661171495914459], ""gender"": ""Male"", ""gender_conf"": 0.9931091070175171, ""age"": ""20-29"", ""age_conf"": 0.5576095581054688, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.3145756423473358, ""upper_Body_xyxyn"": [0.22967150807380676, 0.385308176279068, 0.25274768471717834, 0.496035635471344], ""lower_Body_xyxyn"": [0.19735659658908844, 0.4936339855194092, 0.27586695551872253, 0.6923708319664001], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:42:57, 22/05/2023",52
"{""face_xyxyn"": [0.22545674443244934, 0.33277326822280884, 0.24423417448997498, 0.3661171495914459], ""gender"": ""Male"", ""gender_conf"": 0.9923774003982544, ""age"": ""20-29"", ""age_conf"": 0.5609142780303955, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.3270843029022217, ""upper_Body_xyxyn"": [0.22967150807380676, 0.385308176279068, 0.25274768471717834, 0.496035635471344], ""lower_Body_xyxyn"": [0.19735659658908844, 0.4936339855194092, 0.27586695551872253, 0.6923708319664001], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:42:57, 22/05/2023",60
"{""face_xyxyn"": [0.22545674443244934, 0.33277326822280884, 0.24423417448997498, 0.3661171495914459], ""gender"": ""Male"", ""gender_conf"": 0.9931091070175171, ""age"": ""20-29"", ""age_conf"": 0.5609142780303955, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.3270843029022217, ""upper_Body_xyxyn"": [0.22967150807380676, 0.385308176279068, 0.25274768471717834, 0.496035635471344], ""lower_Body_xyxyn"": [0.19735659658908844, 0.4936339855194092, 0.27586695551872253, 0.6923708319664001], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:42:57, 22/05/2023",60
"{""face_xyxyn"": [0.014304250478744507, 0.3301893174648285, 0.03591427952051163, 0.36878445744514465], ""gender"": ""Male"", ""gender_conf"": 0.6634494066238403, ""age"": ""20-29"", ""age_conf"": 0.48179903626441956, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3001863658428192, ""upper_Body_xyxyn"": [0.008928571827709675, 0.39152735471725464, 0.05234592780470848, 0.5129575133323669], ""lower_Body_xyxyn"": [0.008928571827709675, 0.5125550031661987, 0.052810635417699814, 0.7173433303833008], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:42:58, 22/05/2023",60
"{""face_xyxyn"": [0.014304250478744507, 0.3301893174648285, 0.03591427952051163, 0.36878445744514465], ""gender"": ""Male"", ""gender_conf"": 0.6634494066238403, ""age"": ""20-29"", ""age_conf"": 0.48179903626441956, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3001863658428192, ""upper_Body_xyxyn"": [0.008928571827709675, 0.39152735471725464, 0.05234592780470848, 0.5129575133323669], ""lower_Body_xyxyn"": [0.008928571827709675, 0.5125550031661987, 0.052810635417699814, 0.7173433303833008], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:42:58, 22/05/2023",60
"{""face_xyxyn"": [0.013777201063930988, 0.3754725754261017, 0.02142287977039814, 0.394071489572525], ""gender"": ""Male"", ""gender_conf"": 0.6545082926750183, ""age"": ""20-29"", ""age_conf"": 0.22341445088386536, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2533152401447296, ""upper_Body_xyxyn"": [0.008928571827709675, 0.4277788996696472, 0.06070154905319214, 0.563031017780304], ""lower_Body_xyxyn"": [0.01637510024011135, 0.562567412853241, 0.04148799926042557, 0.7246731519699097], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:54, 22/05/2023",60
"{""face_xyxyn"": [0.013777201063930988, 0.3754725754261017, 0.02142287977039814, 0.394071489572525], ""gender"": ""Male"", ""gender_conf"": 0.6575155258178711, ""age"": ""20-29"", ""age_conf"": 0.22231823205947876, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2543298006057739, ""upper_Body_xyxyn"": [0.008928571827709675, 0.4277788996696472, 0.06070154905319214, 0.563031017780304], ""lower_Body_xyxyn"": [0.01637510024011135, 0.562567412853241, 0.04148799926042557, 0.7246731519699097], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:54, 22/05/2023",69
"{""face_xyxyn"": [0.013777201063930988, 0.3754725754261017, 0.02142287977039814, 0.394071489572525], ""gender"": ""Male"", ""gender_conf"": 0.6545082926750183, ""age"": ""20-29"", ""age_conf"": 0.22341445088386536, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2533152401447296, ""upper_Body_xyxyn"": [0.008928571827709675, 0.4277788996696472, 0.06070154905319214, 0.563031017780304], ""lower_Body_xyxyn"": [0.01637510024011135, 0.562567412853241, 0.04148799926042557, 0.7246731519699097], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:54, 22/05/2023",60
"{""face_xyxyn"": [0.013777201063930988, 0.3754725754261017, 0.02142287977039814, 0.394071489572525], ""gender"": ""Male"", ""gender_conf"": 0.6575155258178711, ""age"": ""20-29"", ""age_conf"": 0.22231823205947876, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2543298006057739, ""upper_Body_xyxyn"": [0.008928571827709675, 0.4277788996696472, 0.06070154905319214, 0.563031017780304], ""lower_Body_xyxyn"": [0.01637510024011135, 0.562567412853241, 0.04148799926042557, 0.7246731519699097], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:54, 22/05/2023",69
"{""face_xyxyn"": [0.0452989861369133, 0.46834099292755127, 0.0592469647526741, 0.497493714094162], ""gender"": ""Male"", ""gender_conf"": 0.963049590587616, ""age"": ""3-9"", ""age_conf"": 0.374166339635849, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.6590946316719055, ""upper_Body_xyxyn"": [0.04281077906489372, 0.5213361382484436, 0.0651654452085495, 0.6281905174255371], ""lower_Body_xyxyn"": [0.04954779893159866, 0.6206807494163513, 0.0651654452085495, 0.6281905174255371], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""White""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",69
"{""face_xyxyn"": [0.1576792299747467, 0.3681538701057434, 0.1825968325138092, 0.41459354758262634], ""gender"": ""Male"", ""gender_conf"": 0.963049590587616, ""age"": ""3-9"", ""age_conf"": 0.374166339635849, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.6590946316719055, ""upper_Body_xyxyn"": [0.1351926475763321, 0.4492020308971405, 0.19457466900348663, 0.5862913131713867], ""lower_Body_xyxyn"": [0.11609655618667603, 0.5819997787475586, 0.19287827610969543, 0.8496865630149841], ""upper_Body_Color"": ""Gray"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",69
"{""face_xyxyn"": [0.17531993985176086, 0.36718517541885376, 0.19853702187538147, 0.4083499312400818], ""gender"": ""Male"", ""gender_conf"": 0.9764880537986755, ""age"": ""20-29"", ""age_conf"": 0.32950714230537415, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.4069877862930298, ""upper_Body_xyxyn"": [0.16654153168201447, 0.4326612949371338, 0.23012694716453552, 0.5642169713973999], ""lower_Body_xyxyn"": [0.1439201831817627, 0.5504026412963867, 0.22207581996917725, 0.7282880544662476], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",60
"{""face_xyxyn"": [0.17531993985176086, 0.36718517541885376, 0.19853702187538147, 0.4083499312400818], ""gender"": ""Male"", ""gender_conf"": 0.9754030108451843, ""age"": ""3-9"", ""age_conf"": 0.374166339635849, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.6590946316719055, ""upper_Body_xyxyn"": [0.16654153168201447, 0.4326612949371338, 0.23012694716453552, 0.5642169713973999], ""lower_Body_xyxyn"": [0.1439201831817627, 0.5504026412963867, 0.22207581996917725, 0.7282880544662476], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",69
"{""face_xyxyn"": [0.2095349282026291, 0.3590085804462433, 0.22991488873958588, 0.3962823450565338], ""gender"": ""Male"", ""gender_conf"": 0.9764880537986755, ""age"": ""3-9"", ""age_conf"": 0.34454378485679626, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.4069877862930298, ""upper_Body_xyxyn"": [0.19816887378692627, 0.4288792908191681, 0.2560855746269226, 0.5552656054496765], ""lower_Body_xyxyn"": [0.2030971199274063, 0.5496677756309509, 0.23921023309230804, 0.71502685546875], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",60
"{""face_xyxyn"": [0.2095349282026291, 0.3590085804462433, 0.22991488873958588, 0.3962823450565338], ""gender"": ""Male"", ""gender_conf"": 0.9754030108451843, ""age"": ""3-9"", ""age_conf"": 0.374166339635849, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.6590946316719055, ""upper_Body_xyxyn"": [0.19816887378692627, 0.4288792908191681, 0.2560855746269226, 0.5552656054496765], ""lower_Body_xyxyn"": [0.2030971199274063, 0.5496677756309509, 0.23921023309230804, 0.71502685546875], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",69
"{""face_xyxyn"": [0.24048909544944763, 0.3685533404350281, 0.2605009078979492, 0.4042970538139343], ""gender"": ""Male"", ""gender_conf"": 0.9764880537986755, ""age"": ""3-9"", ""age_conf"": 0.34454378485679626, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.4069877862930298, ""upper_Body_xyxyn"": [0.21386227011680603, 0.4392297565937042, 0.2727232873439789, 0.5580253005027771], ""lower_Body_xyxyn"": [0.21734429895877838, 0.5573986768722534, 0.2941208481788635, 0.7326335906982422], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",60
"{""face_xyxyn"": [0.27273422479629517, 0.38590648770332336, 0.28231921792030334, 0.40735167264938354], ""gender"": ""Male"", ""gender_conf"": 0.9764880537986755, ""age"": ""20-29"", ""age_conf"": 0.3749564290046692, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.4069877862930298, ""upper_Body_xyxyn"": [0.23760223388671875, 0.4410724937915802, 0.29093626141548157, 0.5682493448257446], ""lower_Body_xyxyn"": [0.2269870936870575, 0.5670891404151917, 0.2900095582008362, 0.7345615029335022], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",60
"{""face_xyxyn"": [0.27273422479629517, 0.38590648770332336, 0.28231921792030334, 0.40735167264938354], ""gender"": ""Male"", ""gender_conf"": 0.9764880537986755, ""age"": ""20-29"", ""age_conf"": 0.3749564290046692, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.4069877862930298, ""upper_Body_xyxyn"": [0.23760223388671875, 0.4410724937915802, 0.29093626141548157, 0.5682493448257446], ""lower_Body_xyxyn"": [0.2269870936870575, 0.5670891404151917, 0.2900095582008362, 0.7345615029335022], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:43:55, 22/05/2023",60
"{""face_xyxyn"": [0.03849870711565018, 0.28969231247901917, 0.057133398950099945, 0.3279408812522888], ""gender"": ""Male"", ""gender_conf"": 0.7656360268592834, ""age"": ""20-29"", ""age_conf"": 0.3009973168373108, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.31924834847450256, ""upper_Body_xyxyn"": [0.008928571827709675, 0.3516293168067932, 0.042758677154779434, 0.47393688559532166], ""lower_Body_xyxyn"": [0.008928571827709675, 0.47132188081741333, 0.07542024552822113, 0.6507535576820374], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",51
"{""face_xyxyn"": [0.03849870711565018, 0.28969231247901917, 0.057133398950099945, 0.3279408812522888], ""gender"": ""Male"", ""gender_conf"": 0.7656134366989136, ""age"": ""20-29"", ""age_conf"": 0.30091285705566406, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3193513751029968, ""upper_Body_xyxyn"": [0.008928571827709675, 0.3516293168067932, 0.042758677154779434, 0.47393688559532166], ""lower_Body_xyxyn"": [0.008928571827709675, 0.47132188081741333, 0.07542024552822113, 0.6507535576820374], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",69
"{""face_xyxyn"": [0.03849870711565018, 0.28969231247901917, 0.057133398950099945, 0.3279408812522888], ""gender"": ""Male"", ""gender_conf"": 0.7656846046447754, ""age"": ""20-29"", ""age_conf"": 0.30079975724220276, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.31927764415740967, ""upper_Body_xyxyn"": [0.008928571827709675, 0.3516293168067932, 0.042758677154779434, 0.47393688559532166], ""lower_Body_xyxyn"": [0.008928571827709675, 0.47132188081741333, 0.07542024552822113, 0.6507535576820374], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",73
"{""face_xyxyn"": [0.03849870711565018, 0.28969231247901917, 0.057133398950099945, 0.3279408812522888], ""gender"": ""Male"", ""gender_conf"": 0.7656360268592834, ""age"": ""20-29"", ""age_conf"": 0.3009973168373108, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.31924834847450256, ""upper_Body_xyxyn"": [0.008928571827709675, 0.3516293168067932, 0.042758677154779434, 0.47393688559532166], ""lower_Body_xyxyn"": [0.008928571827709675, 0.47132188081741333, 0.07542024552822113, 0.6507535576820374], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",51
"{""face_xyxyn"": [0.03849870711565018, 0.28969231247901917, 0.057133398950099945, 0.3279408812522888], ""gender"": ""Male"", ""gender_conf"": 0.7656134366989136, ""age"": ""20-29"", ""age_conf"": 0.30091285705566406, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3193513751029968, ""upper_Body_xyxyn"": [0.008928571827709675, 0.3516293168067932, 0.042758677154779434, 0.47393688559532166], ""lower_Body_xyxyn"": [0.008928571827709675, 0.47132188081741333, 0.07542024552822113, 0.6507535576820374], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",69
"{""face_xyxyn"": [0.03849870711565018, 0.28969231247901917, 0.057133398950099945, 0.3279408812522888], ""gender"": ""Male"", ""gender_conf"": 0.7656846046447754, ""age"": ""20-29"", ""age_conf"": 0.30079975724220276, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.31927764415740967, ""upper_Body_xyxyn"": [0.008928571827709675, 0.3516293168067932, 0.042758677154779434, 0.47393688559532166], ""lower_Body_xyxyn"": [0.008928571827709675, 0.47132188081741333, 0.07542024552822113, 0.6507535576820374], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",73
"{""face_xyxyn"": [0.05901604890823364, 0.2878519892692566, 0.07516667991876602, 0.3203901946544647], ""gender"": ""Male"", ""gender_conf"": 0.878552258014679, ""age"": ""20-29"", ""age_conf"": 0.45217856764793396, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.3492904603481293, ""upper_Body_xyxyn"": [0.04658012464642525, 0.34565111994743347, 0.0873151570558548, 0.4727700650691986], ""lower_Body_xyxyn"": [0.049223560839891434, 0.4691036641597748, 0.0873151570558548, 0.5761961340904236], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",69
"{""face_xyxyn"": [0.05901604890823364, 0.2878519892692566, 0.07516667991876602, 0.3203901946544647], ""gender"": ""Male"", ""gender_conf"": 0.8782270550727844, ""age"": ""20-29"", ""age_conf"": 0.4523826837539673, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.3463689386844635, ""upper_Body_xyxyn"": [0.04658012464642525, 0.34565111994743347, 0.0873151570558548, 0.4727700650691986], ""lower_Body_xyxyn"": [0.049223560839891434, 0.4691036641597748, 0.0873151570558548, 0.5761961340904236], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",73
"{""face_xyxyn"": [0.0830664411187172, 0.27749601006507874, 0.10023658722639084, 0.3093499541282654], ""gender"": ""Male"", ""gender_conf"": 0.890049397945404, ""age"": ""20-29"", ""age_conf"": 0.5277103781700134, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3990234136581421, ""upper_Body_xyxyn"": [0.0676397904753685, 0.3397628366947174, 0.11394286900758743, 0.4455801844596863], ""lower_Body_xyxyn"": [0.07610861212015152, 0.44351908564567566, 0.09526137262582779, 0.4455801844596863], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",69
"{""face_xyxyn"": [0.0830664411187172, 0.27749601006507874, 0.10023658722639084, 0.3093499541282654], ""gender"": ""Male"", ""gender_conf"": 0.8890705108642578, ""age"": ""20-29"", ""age_conf"": 0.5303801894187927, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.40173250436782837, ""upper_Body_xyxyn"": [0.0676397904753685, 0.3397628366947174, 0.11394286900758743, 0.4455801844596863], ""lower_Body_xyxyn"": [0.07610861212015152, 0.44351908564567566, 0.09526137262582779, 0.4455801844596863], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:22, 22/05/2023",73
